customer_id,recency,frequency,monetary_net,monetary_gross,unique_products,first_purchase_date,last_purchase_date,avg_items_per_basket,avg_units_per_line,days_as_customer,purchase_velocity,avg_days_between_purchases,n_return_invoices,return_amount,return_rate,has_returns,churned
13129,260,2,233.25,233.25,10,2010-06-28 11:54:00,2010-09-13 13:47:00,148.0,26.90909090909091,77,0.7692307692307692,39.0,0,0.0,0.0,False,1
13131,226,4,2240.4700000000003,2240.47,94,2010-02-09 09:47:00,2010-10-17 15:13:00,269.0,10.247619047619047,250,0.4780876494023904,62.75,0,0.0,0.0,False,0
13133,81,3,200.45,200.45,12,2010-09-06 15:30:00,2011-03-11 10:31:00,18.333333333333332,4.583333333333333,185,0.48387096774193544,62.0,0,0.0,0.0,False,1
13134,42,6,1171.4,1207.3500000000001,43,2010-10-19 13:21:00,2011-04-19 16:37:00,118.25,9.854166666666666,182,0.9836065573770493,30.5,2,35.95,0.3333333333333333,True,0
13135,4,2,3371.45,3371.45,18,2010-08-05 17:28:00,2011-05-27 10:52:00,2211.5,245.72222222222223,294,0.20338983050847456,147.5,0,0.0,0.0,False,1
13136,19,16,4085.13,4241.41,163,2009-12-08 17:27:00,2011-05-12 19:28:00,228.55555555555554,9.435779816513762,520,0.9213051823416506,32.5625,7,156.28,0.4375,True,0
13137,60,10,4926.13,4926.129999999999,482,2010-07-25 15:40:00,2011-04-01 11:34:00,260.1,3.0927467300832343,249,1.2,25.0,0,0.0,0.0,False,0
13138,48,4,878.95,891.7,31,2010-11-08 11:45:00,2011-04-13 09:59:00,147.33333333333334,9.208333333333334,155,0.7692307692307692,39.0,1,12.75,0.25,True,0
13139,23,3,4308.06,4308.06,123,2010-09-28 09:12:00,2011-05-08 16:03:00,882.3333333333334,20.51937984496124,222,0.40358744394618834,74.33333333333333,0,0.0,0.0,False,0
13140,174,3,951.47,951.47,68,2010-08-05 19:05:00,2010-12-08 15:12:00,179.0,7.256756756756757,124,0.72,41.666666666666664,0,0.0,0.0,False,0
13141,22,20,6548.91,6680.860000000001,259,2009-12-09 13:34:00,2011-05-09 15:33:00,285.1875,12.071428571428571,516,1.1605415860735009,25.85,4,131.95,0.2,True,0
13143,390,2,399.2,405.1,23,2010-05-04 12:22:00,2010-05-06 16:34:00,198.0,8.608695652173912,2,20.0,1.5,1,5.9,0.5,True,1
13144,140,2,135.35,135.35,6,2010-10-04 14:14:00,2011-01-11 11:15:00,14.5,4.833333333333333,98,0.6060606060606061,49.5,0,0.0,0.0,False,1
13145,180,4,1100.0,1100.0,2,2010-04-19 11:11:00,2010-12-02 18:06:00,30.5,30.5,227,0.5263157894736842,57.0,0,0.0,0.0,False,0
13148,40,27,6362.59,6703.52,381,2009-12-07 15:26:00,2011-04-21 08:43:00,171.4,5.820033955857386,499,1.6199999999999999,18.51851851851852,7,340.93,0.25925925925925924,True,0
13150,278,4,435.02000000000004,449.97,7,2010-03-19 09:03:00,2010-08-26 10:15:00,57.0,21.375,160,0.7453416149068324,40.25,1,14.95,0.25,True,1
13151,11,5,2501.19,2570.24,134,2010-03-22 09:40:00,2011-05-20 12:55:00,269.0,5.56551724137931,424,0.35294117647058826,85.0,2,69.05,0.4,True,1
13152,225,9,2114.98,2146.38,114,2010-01-14 10:01:00,2010-10-18 13:44:00,139.57142857142858,7.237037037037037,277,0.9712230215827338,30.88888888888889,2,31.4,0.2222222222222222,True,1
13154,207,4,1609.29,1624.8400000000001,78,2009-12-04 08:46:00,2010-11-05 16:00:00,325.3333333333333,10.494623655913978,336,0.3560830860534125,84.25,1,15.549999999999999,0.25,True,1
13155,134,4,1347.62,1347.6200000000001,68,2010-08-05 09:30:00,2011-01-17 11:21:00,168.5,7.573033707865169,165,0.7228915662650602,41.5,0,0.0,0.0,False,0
13156,193,3,1586.54,1586.54,94,2010-02-01 13:45:00,2010-11-19 13:09:00,304.6666666666667,8.788461538461538,290,0.30927835051546393,97.0,0,0.0,0.0,False,1
13157,43,8,4424.43,4444.08,128,2010-03-08 11:59:00,2011-04-18 13:28:00,542.4285714285714,20.08994708994709,406,0.5896805896805897,50.875,1,19.65,0.125,True,0
13158,126,2,563.53,563.53,37,2010-11-16 17:12:00,2011-01-25 09:58:00,171.5,8.575,69,0.8571428571428571,35.0,0,0.0,0.0,False,0
13161,121,2,478.88,478.88,30,2010-07-27 12:44:00,2011-01-30 14:03:00,53.0,3.212121212121212,187,0.3191489361702128,94.0,0,0.0,0.0,False,1
13162,41,17,8730.34,8888.890000000001,171,2009-12-04 13:59:00,2011-04-20 15:38:00,388.35714285714283,24.940366972477065,502,1.0139165009940359,29.58823529411765,3,158.54999999999998,0.17647058823529413,True,0
13163,418,2,0.0,17.65,2,2010-02-21 16:22:00,2010-04-08 16:21:00,3.0,1.5,45,1.3043478260869565,23.0,1,17.65,0.5,True,1
13164,377,3,308.45,372.20000000000005,7,2010-02-10 11:52:00,2010-05-19 13:52:00,60.0,12.0,98,0.9090909090909092,33.0,1,63.75,0.3333333333333333,True,1
13165,159,2,784.3199999999999,784.32,20,2010-10-22 17:04:00,2010-12-23 14:06:00,428.0,42.8,61,0.9677419354838709,31.0,0,0.0,0.0,False,0
13166,90,3,881.68,884.18,55,2010-10-21 14:29:00,2011-03-02 14:28:00,263.5,7.984848484848484,131,0.6818181818181818,44.0,1,2.5,0.3333333333333333,True,1
13168,7,5,1519.73,1528.78,119,2010-06-15 15:00:00,2011-05-24 13:56:00,196.75,5.246666666666667,342,0.43731778425655976,68.6,1,9.05,0.2,True,0
13169,60,2,632.4,632.4,11,2010-05-26 15:58:00,2011-04-01 14:24:00,60.0,10.909090909090908,309,0.1935483870967742,155.0,0,0.0,0.0,False,0
13173,175,12,2422.79,2441.64,146,2009-12-10 12:52:00,2010-12-07 14:30:00,145.5,7.538860103626943,362,0.9917355371900827,30.25,2,18.85,0.16666666666666666,True,0
13174,124,10,8763.18,8763.18,562,2009-12-04 15:40:00,2011-01-27 15:36:00,411.2,4.978208232445521,418,0.7159904534606205,41.9,0,0.0,0.0,False,0
13175,362,4,793.1,831.45,40,2009-12-04 12:11:00,2010-06-03 19:13:00,211.5,9.195652173913043,181,0.6593406593406593,45.5,2,38.35,0.5,True,1
13178,11,19,10991.62,11052.92,180,2009-12-16 14:00:00,2011-05-20 10:22:00,454.06666666666666,12.33876811594203,519,1.0961538461538463,27.36842105263158,4,61.3,0.21052631578947367,True,0
13183,16,12,4580.18,4605.479999999999,43,2010-03-14 12:32:00,2011-05-15 12:46:00,303.8888888888889,27.626262626262626,427,0.8411214953271028,35.666666666666664,3,25.3,0.25,True,0
13184,35,5,722.81,745.3100000000001,59,2011-02-22 17:25:00,2011-04-26 14:19:00,190.5,10.583333333333334,62,2.380952380952381,12.6,1,22.5,0.2,True,0
13187,145,5,329.31,348.01,50,2010-03-25 17:18:00,2011-01-06 18:57:00,89.0,6.846153846153846,287,0.5208333333333334,57.6,1,18.7,0.2,True,1
13190,352,4,518.76,570.6600000000001,16,2009-12-07 12:13:00,2010-06-13 15:47:00,102.66666666666667,18.11764705882353,188,0.6349206349206349,47.25,1,51.9,0.25,True,1
13192,13,7,2096.91,2110.96,113,2010-01-22 08:37:00,2011-05-18 14:57:00,266.4,10.090909090909092,481,0.43568464730290457,68.85714285714286,2,14.05,0.2857142857142857,True,0
13196,70,5,1773.99,1783.19,89,2010-04-01 12:54:00,2011-03-22 14:24:00,275.5,9.839285714285714,355,0.42134831460674155,71.2,1,9.2,0.2,True,0
13198,57,8,3604.99,3660.74,207,2010-10-01 13:27:00,2011-04-04 09:55:00,496.2,10.74025974025974,184,1.2972972972972971,23.125,3,55.75,0.375,True,0
13199,5,45,10326.18,10340.93,40,2009-12-05 10:11:00,2011-05-26 14:09:00,198.13636363636363,66.04545454545455,537,2.5092936802973975,11.955555555555556,1,14.75,0.022222222222222223,True,0
13201,310,4,1240.61,1240.6099999999997,65,2010-03-07 11:01:00,2010-07-25 14:30:00,259.75,12.223529411764705,140,0.851063829787234,35.25,0,0.0,0.0,False,1
13202,186,8,1571.35,1580.3,55,2009-12-09 10:48:00,2010-11-26 12:05:00,81.71428571428571,8.289855072463768,352,0.6798866855524078,44.125,1,8.95,0.125,True,1
13203,50,8,1926.8,1944.4999999999998,115,2009-12-17 14:15:00,2011-04-11 14:40:00,251.14285714285714,14.40983606557377,480,0.49896049896049893,60.125,1,17.7,0.125,True,0
13206,208,13,8377.32,8377.32,393,2009-12-07 13:48:00,2010-11-04 16:50:00,550.3846153846154,12.845601436265708,332,1.1711711711711712,25.615384615384617,0,0.0,0.0,False,1
13207,259,2,285.6,285.6,4,2010-04-06 16:37:00,2010-09-14 15:44:00,24.0,9.6,160,0.3726708074534162,80.5,0,0.0,0.0,False,0
13208,14,6,1464.81,1464.81,162,2009-12-03 13:25:00,2011-05-17 12:25:00,171.0,5.371727748691099,529,0.33962264150943394,88.33333333333333,0,0.0,0.0,False,0
13209,28,10,4925.04,4980.34,170,2010-01-24 14:30:00,2011-05-03 12:47:00,423.875,17.75392670157068,463,0.646551724137931,46.4,2,55.3,0.2,True,0
13211,169,10,1620.15,1642.6000000000001,77,2009-12-06 14:37:00,2010-12-13 16:17:00,132.75,7.640287769784172,372,0.8042895442359249,37.3,2,22.45,0.2,True,0
13213,7,10,2731.47,2746.2200000000003,129,2010-05-20 14:50:00,2011-05-24 15:33:00,226.0,13.197080291970803,369,0.8108108108108107,37.0,2,14.75,0.2,True,0
13214,225,7,3264.23,3264.23,207,2010-03-03 14:10:00,2010-10-18 10:00:00,423.7142857142857,12.951965065502183,228,0.9170305676855894,32.714285714285715,0,0.0,0.0,False,1
13220,27,3,1076.49,1076.49,43,2010-05-13 10:35:00,2011-05-04 11:26:00,102.66666666666667,6.416666666666667,356,0.25210084033613445,119.0,0,0.0,0.0,False,0
13221,48,2,844.86,844.86,61,2010-12-15 13:24:00,2011-04-13 16:58:00,121.5,3.7384615384615385,119,0.5,60.0,0,0.0,0.0,False,1
13223,8,6,969.12,969.1199999999999,8,2010-02-12 13:27:00,2011-05-23 13:03:00,94.66666666666667,43.69230769230769,464,0.3870967741935484,77.5,0,0.0,0.0,False,1
13225,4,14,13157.31,13538.11,54,2009-12-17 09:09:00,2011-05-27 12:38:00,450.2307692307692,52.25892857142857,526,0.7969639468690702,37.642857142857146,1,380.8,0.07142857142857142,True,0
13226,81,2,312.46,312.46,28,2010-11-11 13:46:00,2011-03-11 14:35:00,89.5,6.392857142857143,120,0.49586776859504134,60.5,0,0.0,0.0,False,1
13230,9,25,5342.79,5342.790000000001,541,2010-03-18 20:02:00,2011-05-22 11:28:00,114.4,2.9183673469387754,429,1.744186046511628,17.2,0,0.0,0.0,False,0
13233,144,3,875.5799999999999,875.5799999999999,49,2010-01-14 14:10:00,2011-01-07 14:49:00,334.6666666666667,20.08,358,0.25069637883008355,119.66666666666667,0,0.0,0.0,False,0
13234,480,2,356.95,356.95,56,2009-12-07 12:32:00,2010-02-05 11:41:00,81.0,2.793103448275862,59,1.0,30.0,0,0.0,0.0,False,1
13238,168,3,397.05,397.04999999999995,13,2010-04-28 15:02:00,2010-12-14 14:37:00,59.0,8.428571428571429,229,0.3913043478260869,76.66666666666667,0,0.0,0.0,False,0
13239,69,6,1579.84,1594.69,86,2010-07-25 13:34:00,2011-03-23 10:25:00,230.2,12.376344086021506,240,0.7468879668049793,40.166666666666664,1,14.85,0.16666666666666666,True,1
13240,65,7,1419.53,1496.88,146,2010-02-25 13:17:00,2011-03-27 15:33:00,127.33333333333333,4.63030303030303,395,0.5303030303030303,56.57142857142857,1,77.35,0.14285714285714285,True,0
13242,21,6,533.0,533.0,15,2010-02-09 13:12:00,2011-05-10 12:28:00,45.0,10.0,454,0.39560439560439564,75.83333333333333,0,0.0,0.0,False,0
13243,11,5,1278.04,1278.04,165,2010-03-18 13:10:00,2011-05-20 13:14:00,115.8,2.895,428,0.34965034965034963,85.8,0,0.0,0.0,False,1
13246,14,11,3004.1,3048.6499999999996,207,2010-07-02 13:36:00,2011-05-17 12:38:00,283.3333333333333,7.96875,318,1.0344827586206897,29.0,2,44.55,0.18181818181818182,True,0
13249,69,7,1189.36,1189.36,2,2010-01-24 12:11:00,2011-03-23 15:26:00,134.28571428571428,67.14285714285714,423,0.49528301886792453,60.57142857142857,0,0.0,0.0,False,0
13250,260,3,248.54,256.03999999999996,17,2010-07-25 14:01:00,2010-09-13 10:43:00,54.0,5.684210526315789,49,1.7999999999999998,16.666666666666668,1,7.5,0.3333333333333333,True,1
13252,202,3,341.3,399.29999999999995,19,2010-03-24 10:30:00,2010-11-10 16:00:00,67.0,7.052631578947368,231,0.3879310344827586,77.33333333333333,1,58.0,0.3333333333333333,True,1
13253,147,3,2397.19,2397.19,55,2010-01-05 12:13:00,2011-01-04 15:43:00,689.0,37.58181818181818,364,0.24657534246575344,121.66666666666667,0,0.0,0.0,False,0
13255,181,2,730.65,730.6499999999999,19,2010-07-15 13:20:00,2010-12-01 11:58:00,225.0,23.68421052631579,138,0.4316546762589928,69.5,0,0.0,0.0,False,0
13257,235,3,117.94999999999999,149.75,7,2010-09-29 14:58:00,2010-10-08 12:27:00,33.0,4.714285714285714,8,10.0,3.0,2,31.799999999999997,0.6666666666666666,True,1
13258,13,3,561.22,561.22,14,2010-11-04 12:45:00,2011-05-18 13:11:00,82.0,12.3,195,0.45918367346938777,65.33333333333333,0,0.0,0.0,False,0
13259,205,8,1137.31,1137.31,180,2010-01-10 10:26:00,2010-11-07 10:56:00,48.0,1.6695652173913043,301,0.794701986754967,37.75,0,0.0,0.0,False,0
13261,76,2,944.1,944.1,8,2011-02-27 10:41:00,2011-03-16 12:22:00,105.0,23.333333333333332,17,3.3333333333333335,9.0,0,0.0,0.0,False,1
13262,71,3,573.45,573.45,48,2010-04-18 12:14:00,2011-03-21 15:06:00,82.33333333333333,4.94,337,0.2662721893491124,112.66666666666667,0,0.0,0.0,False,1
13263,6,18,4535.47,4535.47,372,2010-10-22 17:07:00,2011-05-25 11:12:00,141.94444444444446,2.5730110775427995,214,2.511627906976744,11.944444444444445,0,0.0,0.0,False,0
13266,11,20,3686.44,3811.3500000000004,117,2009-12-17 10:52:00,2011-05-20 09:30:00,360.25,21.944162436548222,518,1.1560693641618496,25.95,8,124.91,0.4,True,0
13267,7,38,7250.76,7446.91,126,2009-12-07 16:56:00,2011-05-24 10:35:00,109.67857142857143,10.168874172185431,532,2.1388367729831144,14.026315789473685,10,196.15,0.2631578947368421,True,0
13269,21,19,5565.05,5593.7,185,2009-12-02 11:47:00,2011-05-10 09:59:00,243.77777777777777,13.337386018237082,523,1.087786259541985,27.57894736842105,1,28.65,0.05263157894736842,True,0
13275,191,2,241.66,241.66,48,2010-03-17 14:05:00,2010-11-21 12:09:00,70.0,2.9166666666666665,248,0.24096385542168672,124.5,0,0.0,0.0,False,1
13276,205,5,1327.63,1348.33,185,2010-03-07 14:05:00,2010-11-07 14:18:00,231.33333333333334,3.4356435643564356,245,0.6097560975609757,49.2,2,20.7,0.4,True,0
13277,188,3,264.9,264.9,7,2010-06-18 08:45:00,2010-11-24 15:34:00,68.66666666666667,13.733333333333333,159,0.5625,53.333333333333336,0,0.0,0.0,False,0
13278,207,3,882.62,882.6199999999999,47,2010-04-08 11:59:00,2010-11-05 11:42:00,265.3333333333333,13.049180327868852,210,0.4265402843601896,70.33333333333333,0,0.0,0.0,False,0
13280,124,7,2181.63,2207.13,157,2010-03-05 09:07:00,2011-01-27 16:29:00,237.5,7.270408163265306,328,0.6382978723404256,47.0,1,25.5,0.14285714285714285,True,0
13281,245,3,306.45,350.85,24,2010-04-27 11:00:00,2010-09-28 18:43:00,201.0,9.136363636363637,154,0.5806451612903225,51.666666666666664,2,44.4,0.6666666666666666,True,1
13282,19,3,523.2,525.75,27,2010-10-29 14:11:00,2011-05-12 11:23:00,93.5,6.678571428571429,194,0.46153846153846156,65.0,1,2.55,0.3333333333333333,True,0
13283,375,2,279.7,279.7,13,2010-03-09 14:36:00,2010-05-21 13:56:00,57.0,8.76923076923077,72,0.8219178082191781,36.5,0,0.0,0.0,False,0
13284,130,2,196.15,201.19,13,2011-01-13 09:23:00,2011-01-21 10:25:00,91.0,7.0,8,6.666666666666667,4.5,1,5.04,0.5,True,1
13285,34,4,1828.74,1828.74,112,2010-03-25 14:26:00,2011-04-27 13:03:00,330.0,10.476190476190476,397,0.3015075376884422,99.5,0,0.0,0.0,False,0
13287,391,7,519.67,781.5900000000001,46,2010-01-04 10:43:00,2010-05-05 13:10:00,143.0,8.09433962264151,121,1.7213114754098362,17.428571428571427,4,261.92,0.5714285714285714,True,1
13288,251,6,892.16,927.61,7,2010-02-11 14:59:00,2010-09-22 16:32:00,75.8,37.9,223,0.8035714285714286,37.333333333333336,1,35.45,0.16666666666666666,True,1
13291,222,10,2959.73,2959.73,134,2010-02-11 18:36:00,2010-10-21 19:01:00,138.6,5.191011235955056,252,1.1857707509881423,25.3,0,0.0,0.0,False,0
13292,92,5,658.42,665.14,41,2010-07-01 14:36:00,2011-02-28 15:00:00,79.0,7.523809523809524,242,0.617283950617284,48.6,1,6.72,0.2,True,0
13293,200,7,1180.34,1192.94,52,2009-12-01 10:55:00,2010-11-12 13:28:00,92.5,7.708333333333333,346,0.6051873198847262,49.57142857142857,1,12.6,0.14285714285714285,True,1
13294,57,2,1299.44,1299.44,80,2010-03-03 12:54:00,2011-04-04 12:37:00,430.0,10.75,396,0.15113350125944586,198.5,0,0.0,0.0,False,0
13295,167,9,1058.02,1101.97,56,2010-05-12 09:13:00,2010-12-15 11:21:00,183.25,10.940298507462687,217,1.238532110091743,24.22222222222222,5,43.95,0.5555555555555556,True,1
13296,231,5,705.11,705.11,46,2010-05-11 14:29:00,2010-10-12 12:41:00,115.0,11.979166666666666,153,0.9740259740259739,30.8,0,0.0,0.0,False,0
13297,193,4,2262.82,2278.77,58,2010-06-15 12:35:00,2010-11-19 13:49:00,577.0,27.046875,157,0.759493670886076,39.5,1,15.95,0.25,True,0
13299,76,5,1173.3,1218.7000000000003,56,2010-06-29 11:30:00,2011-03-16 12:55:00,138.66666666666666,6.709677419354839,260,0.574712643678161,52.2,2,45.4,0.4,True,1
13300,196,3,901.92,913.62,29,2010-05-14 15:56:00,2010-11-16 17:10:00,126.0,7.2,186,0.48128342245989303,62.333333333333336,1,11.7,0.3333333333333333,True,0
13301,30,2,327.77,327.77,40,2011-02-20 13:13:00,2011-05-01 11:55:00,94.5,4.609756097560975,69,0.8571428571428571,35.0,0,0.0,0.0,False,0
13304,159,7,1120.79,1217.99,59,2010-02-08 12:42:00,2010-12-23 14:35:00,179.0,9.179487179487179,318,0.658307210031348,45.57142857142857,3,97.19999999999999,0.42857142857142855,True,1
13305,53,10,2394.1,2394.1,123,2010-03-10 14:49:00,2011-04-08 14:26:00,161.6,11.222222222222221,393,0.7614213197969544,39.4,0,0.0,0.0,False,0
13307,295,2,258.34,258.34000000000003,14,2010-04-26 13:28:00,2010-08-09 12:56:00,68.0,9.714285714285714,104,0.5714285714285714,52.5,0,0.0,0.0,False,0
13308,11,2,1099.81,1099.81,42,2010-04-22 09:22:00,2011-05-20 13:13:00,374.5,17.41860465116279,393,0.15228426395939088,197.0,0,0.0,0.0,False,0
13309,14,3,796.22,796.22,59,2010-11-12 12:10:00,2011-05-17 12:44:00,328.6666666666667,14.085714285714285,186,0.48128342245989303,62.333333333333336,0,0.0,0.0,False,0
13310,8,6,1195.02,1226.8200000000002,65,2010-11-02 17:03:00,2011-05-23 17:15:00,156.0,8.32,202,0.8866995073891626,33.833333333333336,2,31.799999999999997,0.3333333333333333,True,0
13313,23,12,2477.69,2499.74,90,2009-12-02 13:53:00,2011-05-08 13:20:00,198.66666666666666,12.771428571428572,521,0.6896551724137931,43.5,3,22.05,0.25,True,0
13316,62,8,8713.92,8836.32,71,2010-03-10 10:01:00,2011-03-30 13:01:00,2353.1428571428573,168.08163265306123,385,0.6217616580310881,48.25,1,122.4,0.125,True,0
13317,6,28,5204.23,5526.39,180,2009-12-13 11:11:00,2011-05-25 10:35:00,145.16666666666666,9.104529616724738,527,1.5909090909090908,18.857142857142858,10,322.15999999999997,0.35714285714285715,True,0
13319,12,58,15478.39,15764.789999999999,257,2009-12-06 14:46:00,2011-05-19 14:47:00,149.86046511627907,9.793313069908814,529,3.283018867924528,9.137931034482758,15,286.4,0.25862068965517243,True,0
13320,19,6,1135.86,1188.01,62,2010-08-18 10:29:00,2011-05-12 19:44:00,212.25,10.6125,267,0.6716417910447761,44.666666666666664,2,52.15,0.3333333333333333,True,0
13324,11,19,7114.71,7190.51,30,2010-05-25 10:23:00,2011-05-20 14:06:00,381.06666666666666,59.541666666666664,360,1.5789473684210527,19.0,4,75.8,0.21052631578947367,True,0
13327,67,17,7545.41,7673.66,146,2009-12-18 15:35:00,2011-03-25 13:35:00,215.6875,13.273076923076923,461,1.103896103896104,27.176470588235293,1,128.25,0.058823529411764705,True,0
13329,162,13,4492.22,4628.17,60,2009-12-04 15:41:00,2010-12-20 13:57:00,456.85714285714283,29.61111111111111,380,1.0236220472440944,29.307692307692307,6,135.95,0.46153846153846156,True,0
13330,123,4,2001.07,2001.07,58,2010-02-23 10:12:00,2011-01-28 10:08:00,355.5,18.467532467532468,338,0.35398230088495575,84.75,0,0.0,0.0,False,0
13333,219,3,1015.74,1015.7399999999999,54,2010-02-19 09:26:00,2010-10-24 13:24:00,228.33333333333334,12.454545454545455,247,0.36290322580645157,82.66666666666667,0,0.0,0.0,False,1
13334,113,4,4380.62,4387.370000000001,241,2010-02-25 10:49:00,2011-02-07 11:42:00,763.0,6.894578313253012,347,0.3448275862068966,87.0,1,6.75,0.25,True,0
13337,326,2,1550.06,1575.26,87,2010-06-11 13:27:00,2010-07-09 11:53:00,980.0,11.264367816091953,27,2.142857142857143,14.0,1,25.2,0.5,True,1
13338,341,6,1791.8,1908.6000000000001,100,2010-01-05 12:25:00,2010-06-24 12:15:00,298.0,8.277777777777779,169,1.0588235294117647,28.333333333333332,3,116.8,0.5,True,0
13340,84,6,15042.11,15042.11,116,2010-02-22 14:54:00,2011-03-08 11:39:00,911.8333333333334,41.446969696969695,378,0.474934036939314,63.166666666666664,0,0.0,0.0,False,0
13345,84,2,327.6,339.5,19,2011-02-25 09:01:00,2011-03-08 08:34:00,140.0,7.368421052631579,10,5.454545454545455,5.5,1,11.899999999999999,0.5,True,1
13346,270,6,299.4,299.40000000000003,4,2010-04-22 12:34:00,2010-09-03 11:41:00,30.0,30.0,133,1.3432835820895521,22.333333333333332,0,0.0,0.0,False,1
13357,65,5,3817.36,3817.3600000000006,283,2010-03-22 14:30:00,2011-03-27 13:56:00,418.4,5.433766233766233,369,0.4054054054054054,74.0,0,0.0,0.0,False,1
13359,201,2,520.7,553.75,32,2010-11-01 15:05:00,2010-11-11 18:20:00,219.0,6.84375,10,5.454545454545455,5.5,1,33.05,0.5,True,0
13360,236,6,1464.1,1503.6499999999999,57,2010-01-08 11:16:00,2010-10-07 19:28:00,235.25,14.476923076923077,272,0.6593406593406593,45.5,2,39.55,0.3333333333333333,True,1
13361,280,2,1450.5,1450.5,29,2010-04-01 07:49:00,2010-08-24 14:56:00,162.0,9.529411764705882,145,0.4109589041095891,73.0,0,0.0,0.0,False,1
13362,53,7,3853.61,3884.8599999999997,161,2010-10-10 15:27:00,2011-04-08 08:21:00,365.2,8.115555555555556,179,1.1666666666666667,25.714285714285715,2,31.25,0.2857142857142857,True,0
13365,25,2,673.7,700.6,41,2010-11-11 17:24:00,2011-05-06 12:00:00,404.0,10.35897435897436,175,0.34090909090909094,88.0,1,26.9,0.5,True,0
13368,64,5,986.1,1021.5,44,2010-10-12 10:43:00,2011-03-28 09:59:00,151.0,12.08,166,0.8982035928143713,33.4,1,35.4,0.2,True,1
13369,162,2,472.03,516.5600000000001,13,2010-12-09 11:30:00,2010-12-20 14:02:00,296.0,22.76923076923077,11,5.0,6.0,1,44.53,0.5,True,1
13370,174,2,1442.6399999999999,1509.74,39,2010-12-03 10:26:00,2010-12-08 15:57:00,686.0,17.58974358974359,5,10.0,3.0,1,67.1,0.5,True,1
13371,306,4,2271.46,2297.6600000000003,75,2010-03-17 15:29:00,2010-07-29 12:44:00,509.5,11.076086956521738,133,0.8955223880597015,33.5,2,26.2,0.5,True,1
13373,84,4,5262.64,5262.639999999999,222,2009-12-06 12:34:00,2011-03-08 14:35:00,767.5,12.28,457,0.26200873362445415,114.5,0,0.0,0.0,False,0
13374,222,2,372.8,372.79999999999995,16,2010-09-16 10:29:00,2010-10-21 10:04:00,67.0,8.375,34,1.7142857142857142,17.5,0,0.0,0.0,False,1
13377,204,3,1445.43,1452.88,70,2010-03-04 10:06:00,2010-11-08 12:20:00,373.0,9.81578947368421,249,0.36,83.33333333333333,1,7.45,0.3333333333333333,True,1
13381,15,10,5629.5599999999995,5656.41,126,2009-12-01 15:18:00,2011-05-16 16:22:00,461.625,15.714893617021277,531,0.5639097744360902,53.2,2,26.85,0.2,True,0
13382,88,5,1387.58,1387.5800000000002,74,2009-12-08 09:56:00,2011-03-04 10:03:00,172.6,10.034883720930232,451,0.33185840707964603,90.4,0,0.0,0.0,False,1
13384,198,6,2512.81,2528.8999999999996,81,2010-07-27 12:22:00,2010-11-14 13:13:00,430.0,15.357142857142858,110,1.6216216216216215,18.5,2,16.09,0.3333333333333333,True,0
13386,222,2,835.46,835.46,24,2010-09-28 13:09:00,2010-10-21 12:52:00,257.0,16.580645161290324,22,2.608695652173913,11.5,0,0.0,0.0,False,1
13393,391,6,1105.85,1131.45,54,2009-12-07 18:12:00,2010-05-05 09:34:00,165.5,9.594202898550725,148,1.2080536912751678,24.833333333333332,2,25.6,0.3333333333333333,True,1
13394,22,17,4946.41,5037.01,199,2009-12-01 11:58:00,2011-05-09 12:29:00,262.92857142857144,11.874193548387098,524,0.9714285714285714,30.88235294117647,3,90.6,0.17647058823529413,True,0
13395,208,2,872.51,872.51,56,2010-10-14 13:00:00,2010-11-04 14:00:00,662.0,22.066666666666666,21,2.7272727272727275,11.0,0,0.0,0.0,False,0
13396,120,2,370.92,387.27,15,2011-01-24 13:37:00,2011-01-31 11:15:00,139.0,9.266666666666667,6,8.571428571428571,3.5,1,16.35,0.5,True,0
13397,102,9,2165.66,2249.51,58,2010-01-20 09:50:00,2011-02-18 12:13:00,156.71428571428572,16.62121212121212,394,0.6835443037974683,43.888888888888886,2,83.85,0.2222222222222222,True,0
13398,0,2,670.34,670.34,37,2010-09-17 09:34:00,2011-05-31 13:17:00,170.5,8.743589743589743,256,0.23346303501945526,128.5,0,0.0,0.0,False,1
13399,272,3,275.4,275.4,10,2010-07-08 17:47:00,2010-09-01 13:59:00,40.0,8.0,54,1.6363636363636365,18.333333333333332,0,0.0,0.0,False,1
13400,382,2,300.93,310.83,23,2010-05-06 09:00:00,2010-05-14 13:25:00,284.0,12.347826086956522,8,6.666666666666667,4.5,1,9.9,0.5,True,1
13402,180,3,1222.18,1222.18,43,2010-05-24 10:56:00,2010-12-02 17:12:00,272.6666666666667,14.350877192982455,192,0.46632124352331605,64.33333333333333,0,0.0,0.0,False,0
13403,195,2,154.5,154.5,6,2009-12-16 13:23:00,2010-11-17 11:38:00,35.0,11.666666666666666,335,0.17857142857142858,168.0,0,0.0,0.0,False,0
13405,12,8,1181.56,1198.81,32,2009-12-15 14:13:00,2011-05-19 16:31:00,170.6,20.804878048780488,520,0.4606525911708253,65.125,3,17.25,0.375,True,1
13406,235,3,557.22,568.9200000000001,7,2010-03-18 07:29:00,2010-10-08 14:44:00,146.0,32.44444444444444,204,0.43902439024390244,68.33333333333333,1,11.7,0.3333333333333333,True,1
